index,Date,Local Site Name,AQS Parameter Description,County,mean_AQI,mean_long,mean_lat,month,year
287,2024-01-19,Frying Pan Mountain,PM2.5,Haywood,15.0,-82.7925,35.379167,1,2024
288,2024-01-19,Garinger High School,Ozone,Mecklenburg,33.0,-80.785683,35.2401000008895,1,2024
289,2024-01-19,Garinger High School,PM2.5,Mecklenburg,34.5,-80.785683,35.2401000008895,1,2024
290,2024-01-19,Hattie Avenue,PM2.5,Forsyth,33.5,-80.224501,36.11094,1,2024
291,2024-01-19,Leggett,PM2.5,Edgecombe,27.0,-77.5843,35.988278,1,2024
292,2024-01-19,Linville Falls,PM2.5,Avery,23.0,-81.933072,35.972347,1,2024
293,2024-01-19,Millbrook School,Ozone,Wake,33.0,-78.574167,35.856111,1,2024
294,2024-01-19,Millbrook School,PM2.5,Wake,41.5,-78.574167,35.856111,1,2024
295,2024-01-19,Pitt Agri. Center,PM2.5,Pitt,34.0,-77.360126,35.6412760008938,1,2024
296,2024-01-19,Rockwell,Ozone,Rowan,33.0,-80.395039,35.551868,1,2024
297,2024-01-19,Rockwell,PM2.5,Rowan,31.0,-80.395039,35.551868,1,2024
298,2024-01-19,West Johnston Co.,PM2.5,Johnston,43.0,-78.4622,35.59095,1,2024
299,2024-01-20,Bryson City,PM2.5,Swain,12.0,-83.442133,35.434767,1,2024
300,2024-01-20,Castle Hayne,PM2.5,New Hanover,43.5,-77.838611,34.364167,1,2024
301,2024-01-20,Clemmons Middle,PM2.5,Forsyth,31.0,-80.341962,36.026612,1,2024
302,2024-01-20,Durham Armory,PM2.5,Durham,55.0,-78.904037,36.0329550008979,1,2024
303,2024-01-20,Garinger High School,Ozone,Mecklenburg,32.0,-80.785683,35.2401000008895,1,2024
304,2024-01-20,Garinger High School,PM2.5,Mecklenburg,27.0,-80.785683,35.2401000008895,1,2024
305,2024-01-20,Hattie Avenue,PM2.5,Forsyth,29.0,-80.224501,36.11094,1,2024
306,2024-01-20,Leggett,PM2.5,Edgecombe,19.0,-77.5843,35.988278,1,2024
307,2024-01-20,Millbrook School,Ozone,Wake,31.0,-78.574167,35.856111,1,2024
308,2024-01-20,Millbrook School,PM2.5,Wake,26.5,-78.574167,35.856111,1,2024
309,2024-01-20,Pitt Agri. Center,PM2.5,Pitt,25.0,-77.360126,35.6412760008938,1,2024
310,2024-01-20,Rockwell,Ozone,Rowan,31.0,-80.395039,35.551868,1,2024
311,2024-01-20,Rockwell,PM2.5,Rowan,23.0,-80.395039,35.551868,1,2024
312,2024-01-20,West Johnston Co.,PM2.5,Johnston,23.0,-78.4622,35.59095,1,2024
313,2024-01-21,Bryson City,PM2.5,Swain,30.0,-83.442133,35.434767,1,2024
314,2024-01-21,Castle Hayne,PM2.5,New Hanover,27.5,-77.838611,34.364167,1,2024
315,2024-01-21,Clemmons Middle,PM2.5,Forsyth,34.0,-80.341962,36.026612,1,2024
316,2024-01-21,Durham Armory,PM2.5,Durham,55.0,-78.904037,36.0329550008979,1,2024
317,2024-01-21,Garinger High School,Ozone,Mecklenburg,31.0,-80.785683,35.2401000008895,1,2024
318,2024-01-21,Garinger High School,PM2.5,Mecklenburg,35.0,-80.785683,35.2401000008895,1,2024
319,2024-01-21,Hattie Avenue,PM2.5,Forsyth,28.0,-80.224501,36.11094,1,2024
320,2024-01-21,Millbrook School,Ozone,Wake,33.0,-78.574167,35.856111,1,2024
321,2024-01-21,Millbrook School,PM2.5,Wake,33.0,-78.574167,35.856111,1,2024
322,2024-01-21,Pitt Agri. Center,PM2.5,Pitt,18.0,-77.360126,35.6412760008938,1,2024
323,2024-01-21,Rockwell,Ozone,Rowan,32.0,-80.395039,35.551868,1,2024
324,2024-01-21,Rockwell,PM2.5,Rowan,25.0,-80.395039,35.551868,1,2024
325,2024-01-21,West Johnston Co.,PM2.5,Johnston,29.0,-78.4622,35.59095,1,2024
326,2024-01-22,Bryson City,PM2.5,Swain,34.0,-83.442133,35.434767,1,2024
327,2024-01-22,Castle Hayne,PM2.5,New Hanover,33.5,-77.838611,34.364167,1,2024
328,2024-01-22,Clemmons Middle,PM2.5,Forsyth,59.0,-80.341962,36.026612,1,2024
329,2024-01-22,Durham Armory,PM2.5,Durham,68.0,-78.904037,36.0329550008979,1,2024
330,2024-01-22,Frying Pan Mountain,PM2.5,Haywood,4.0,-82.7925,35.379167,1,2024
331,2024-01-22,Garinger High School,Ozone,Mecklenburg,33.0,-80.785683,35.2401000008895,1,2024
332,2024-01-22,Garinger High School,PM2.5,Mecklenburg,62.5,-80.785683,35.2401000008895,1,2024
333,2024-01-22,Hattie Avenue,PM2.5,Forsyth,59.0,-80.224501,36.11094,1,2024
334,2024-01-22,Linville Falls,PM2.5,Avery,16.0,-81.933072,35.972347,1,2024
335,2024-01-22,Millbrook School,Ozone,Wake,32.0,-78.574167,35.856111,1,2024
336,2024-01-22,Millbrook School,PM2.5,Wake,62.0,-78.574167,35.856111,1,2024
337,2024-01-22,Old High School,PM2.5,Swain,11.0,-83.310242,35.498711,1,2024
338,2024-01-22,Pitt Agri. Center,PM2.5,Pitt,46.0,-77.360126,35.6412760008938,1,2024
339,2024-01-22,Rockwell,Ozone,Rowan,34.0,-80.395039,35.551868,1,2024
340,2024-01-22,Rockwell,PM2.5,Rowan,64.0,-80.395039,35.551868,1,2024
341,2024-01-22,West Johnston Co.,PM2.5,Johnston,46.0,-78.4622,35.59095,1,2024
342,2024-01-23,Bryson City,PM2.5,Swain,48.0,-83.442133,35.434767,1,2024
343,2024-01-23,Castle Hayne,PM2.5,New Hanover,23.5,-77.838611,34.364167,1,2024
344,2024-01-23,Clemmons Middle,PM2.5,Forsyth,80.0,-80.341962,36.026612,1,2024
345,2024-01-23,Durham Armory,PM2.5,Durham,75.0,-78.904037,36.0329550008979,1,2024
346,2024-01-23,Garinger High School,PM2.5,Mecklenburg,61.0,-80.785683,35.2401000008895,1,2024
347,2024-01-23,Hattie Avenue,PM2.5,Forsyth,63.0,-80.224501,36.11094,1,2024
348,2024-01-23,Mendenhall School,PM2.5,Guilford,60.0,-79.802314,36.1090060008986,1,2024
349,2024-01-23,Millbrook School,Ozone,Wake,10.0,-78.574167,35.856111,1,2024
350,2024-01-23,Millbrook School,PM2.5,Wake,63.0,-78.574167,35.856111,1,2024
351,2024-01-23,Pitt Agri. Center,PM2.5,Pitt,51.0,-77.360126,35.6412760008938,1,2024
352,2024-01-23,Rockwell,Ozone,Rowan,15.0,-80.395039,35.551868,1,2024
353,2024-01-23,Rockwell,PM2.5,Rowan,66.0,-80.395039,35.551868,1,2024
354,2024-01-23,West Johnston Co.,PM2.5,Johnston,55.0,-78.4622,35.59095,1,2024
355,2024-01-24,Bryson City,PM2.5,Swain,32.0,-83.442133,35.434767,1,2024
356,2024-01-24,Castle Hayne,PM2.5,New Hanover,18.0,-77.838611,34.364167,1,2024
357,2024-01-24,Clemmons Middle,PM2.5,Forsyth,61.0,-80.341962,36.026612,1,2024
358,2024-01-24,Durham Armory,PM2.5,Durham,62.0,-78.904037,36.0329550008979,1,2024
359,2024-01-24,Garinger High School,Ozone,Mecklenburg,26.0,-80.785683,35.2401000008895,1,2024
360,2024-01-24,Garinger High School,PM2.5,Mecklenburg,54.0,-80.785683,35.2401000008895,1,2024
361,2024-01-24,Hattie Avenue,PM2.5,Forsyth,55.0,-80.224501,36.11094,1,2024
362,2024-01-24,Mendenhall School,PM2.5,Guilford,55.0,-79.802314,36.1090060008986,1,2024
363,2024-01-24,Millbrook School,Ozone,Wake,32.0,-78.574167,35.856111,1,2024
364,2024-01-24,Millbrook School,PM2.5,Wake,57.0,-78.574167,35.856111,1,2024
365,2024-01-24,Pitt Agri. Center,PM2.5,Pitt,28.0,-77.360126,35.6412760008938,1,2024
366,2024-01-24,Rockwell,Ozone,Rowan,26.0,-80.395039,35.551868,1,2024
367,2024-01-24,Rockwell,PM2.5,Rowan,59.0,-80.395039,35.551868,1,2024
368,2024-01-24,West Johnston Co.,PM2.5,Johnston,38.0,-78.4622,35.59095,1,2024
369,2024-01-25,Bryson City,PM2.5,Swain,10.0,-83.442133,35.434767,1,2024
370,2024-01-25,Castle Hayne,PM2.5,New Hanover,15.5,-77.838611,34.364167,1,2024
371,2024-01-25,Clemmons Middle,PM2.5,Forsyth,14.0,-80.341962,36.026612,1,2024
372,2024-01-25,Durham Armory,PM2.5,Durham,17.0,-78.904037,36.0329550008979,1,2024
373,2024-01-25,Frying Pan Mountain,PM2.5,Haywood,2.0,-82.7925,35.379167,1,2024
374,2024-01-25,Garinger High School,Ozone,Mecklenburg,22.0,-80.785683,35.2401000008895,1,2024
375,2024-01-25,Garinger High School,PM2.5,Mecklenburg,10.5,-80.785683,35.2401000008895,1,2024
376,2024-01-25,Hattie Avenue,PM2.5,Forsyth,15.5,-80.224501,36.11094,1,2024
377,2024-01-25,Leggett,PM2.5,Edgecombe,17.0,-77.5843,35.988278,1,2024
378,2024-01-25,Linville Falls,PM2.5,Avery,5.0,-81.933072,35.972347,1,2024
379,2024-01-25,Mendenhall School,PM2.5,Guilford,17.0,-79.802314,36.1090060008986,1,2024
380,2024-01-25,Millbrook School,Ozone,Wake,23.0,-78.574167,35.856111,1,2024
381,2024-01-25,Millbrook School,PM2.5,Wake,19.5,-78.574167,35.856111,1,2024
382,2024-01-25,Old High School,PM2.5,Swain,9.0,-83.310242,35.498711,1,2024
383,2024-01-25,Pitt Agri. Center,PM2.5,Pitt,18.0,-77.360126,35.6412760008938,1,2024
384,2024-01-25,Rockwell,Ozone,Rowan,22.0,-80.395039,35.551868,1,2024
385,2024-01-25,Rockwell,PM2.5,Rowan,11.0,-80.395039,35.551868,1,2024
386,2024-01-25,West Johnston Co.,PM2.5,Johnston,6.0,-78.4622,35.59095,1,2024
387,2024-01-26,Bryson City,PM2.5,Swain,12.0,-83.442133,35.434767,1,2024
388,2024-01-26,Castle Hayne,PM2.5,New Hanover,23.0,-77.838611,34.364167,1,2024
389,2024-01-26,Clemmons Middle,PM2.5,Forsyth,48.0,-80.341962,36.026612,1,2024
390,2024-01-26,Durham Armory,PM2.5,Durham,28.0,-78.904037,36.0329550008979,1,2024
391,2024-01-26,Garinger High School,Ozone,Mecklenburg,27.0,-80.785683,35.2401000008895,1,2024
392,2024-01-26,Garinger High School,PM2.5,Mecklenburg,24.0,-80.785683,35.2401000008895,1,2024
393,2024-01-26,Hattie Avenue,PM2.5,Forsyth,36.0,-80.224501,36.11094,1,2024
394,2024-01-26,Leggett,PM2.5,Edgecombe,18.0,-77.5843,35.988278,1,2024
395,2024-01-26,Mendenhall School,PM2.5,Guilford,29.0,-79.802314,36.1090060008986,1,2024
396,2024-01-26,Millbrook School,Ozone,Wake,22.0,-78.574167,35.856111,1,2024
397,2024-01-26,Millbrook School,PM2.5,Wake,35.0,-78.574167,35.856111,1,2024
398,2024-01-26,Pitt Agri. Center,PM2.5,Pitt,31.0,-77.360126,35.6412760008938,1,2024
399,2024-01-26,Rockwell,Ozone,Rowan,26.0,-80.395039,35.551868,1,2024
400,2024-01-26,Rockwell,PM2.5,Rowan,25.0,-80.395039,35.551868,1,2024
401,2024-01-26,West Johnston Co.,PM2.5,Johnston,27.0,-78.4622,35.59095,1,2024
402,2024-01-27,Bryson City,PM2.5,Swain,17.0,-83.442133,35.434767,1,2024
403,2024-01-27,Castle Hayne,PM2.5,New Hanover,30.5,-77.838611,34.364167,1,2024
404,2024-01-27,Clemmons Middle,PM2.5,Forsyth,37.0,-80.341962,36.026612,1,2024
405,2024-01-27,Durham Armory,PM2.5,Durham,42.0,-78.904037,36.0329550008979,1,2024
406,2024-01-27,Garinger High School,Ozone,Mecklenburg,24.0,-80.785683,35.2401000008895,1,2024
407,2024-01-27,Garinger High School,PM2.5,Mecklenburg,34.0,-80.785683,35.2401000008895,1,2024
408,2024-01-27,Hattie Avenue,PM2.5,Forsyth,24.0,-80.224501,36.11094,1,2024
409,2024-01-27,Leggett,PM2.5,Edgecombe,19.0,-77.5843,35.988278,1,2024
410,2024-01-27,Mendenhall School,PM2.5,Guilford,24.0,-79.802314,36.1090060008986,1,2024
411,2024-01-27,Millbrook School,Ozone,Wake,26.0,-78.574167,35.856111,1,2024
412,2024-01-27,Millbrook School,PM2.5,Wake,35.0,-78.574167,35.856111,1,2024
413,2024-01-27,Pitt Agri. Center,PM2.5,Pitt,27.0,-77.360126,35.6412760008938,1,2024
414,2024-01-27,Rockwell,Ozone,Rowan,25.0,-80.395039,35.551868,1,2024
415,2024-01-27,Rockwell,PM2.5,Rowan,43.0,-80.395039,35.551868,1,2024
416,2024-01-27,West Johnston Co.,PM2.5,Johnston,44.0,-78.4622,35.59095,1,2024
417,2024-01-28,Bryson City,PM2.5,Swain,0.0,-83.442133,35.434767,1,2024
418,2024-01-28,Castle Hayne,PM2.5,New Hanover,15.0,-77.838611,34.364167,1,2024
419,2024-01-28,Clemmons Middle,PM2.5,Forsyth,8.0,-80.341962,36.026612,1,2024
420,2024-01-28,Durham Armory,PM2.5,Durham,30.0,-78.904037,36.0329550008979,1,2024
421,2024-01-28,Frying Pan Mountain,PM2.5,Haywood,0.0,-82.7925,35.379167,1,2024
422,2024-01-28,Garinger High School,Ozone,Mecklenburg,23.0,-80.785683,35.2401000008895,1,2024
423,2024-01-28,Garinger High School,PM2.5,Mecklenburg,8.5,-80.785683,35.2401000008895,1,2024
424,2024-01-28,Hattie Avenue,PM2.5,Forsyth,5.5,-80.224501,36.11094,1,2024
425,2024-01-28,Leggett,PM2.5,Edgecombe,14.0,-77.5843,35.988278,1,2024
426,2024-01-28,Linville Falls,PM2.5,Avery,2.0,-81.933072,35.972347,1,2024
427,2024-01-28,Mendenhall School,PM2.5,Guilford,8.0,-79.802314,36.1090060008986,1,2024
428,2024-01-28,Millbrook School,Ozone,Wake,24.0,-78.574167,35.856111,1,2024
429,2024-01-28,Millbrook School,PM2.5,Wake,16.0,-78.574167,35.856111,1,2024
430,2024-01-28,Old High School,PM2.5,Swain,4.0,-83.310242,35.498711,1,2024
431,2024-01-28,Pitt Agri. Center,PM2.5,Pitt,16.0,-77.360126,35.6412760008938,1,2024
432,2024-01-28,Rockwell,Ozone,Rowan,24.0,-80.395039,35.551868,1,2024
433,2024-01-28,Rockwell,PM2.5,Rowan,4.0,-80.395039,35.551868,1,2024
434,2024-01-28,West Johnston Co.,PM2.5,Johnston,8.0,-78.4622,35.59095,1,2024
435,2024-01-29,Bryson City,PM2.5,Swain,4.0,-83.442133,35.434767,1,2024
436,2024-01-29,Castle Hayne,PM2.5,New Hanover,15.0,-77.838611,34.364167,1,2024
437,2024-01-29,Clemmons Middle,PM2.5,Forsyth,4.0,-80.341962,36.026612,1,2024
438,2024-01-29,Durham Armory,PM2.5,Durham,32.0,-78.904037,36.0329550008979,1,2024
439,2024-01-29,Garinger High School,Ozone,Mecklenburg,32.0,-80.785683,35.2401000008895,1,2024
440,2024-01-29,Garinger High School,PM2.5,Mecklenburg,5.0,-80.785683,35.2401000008895,1,2024
441,2024-01-29,Hattie Avenue,PM2.5,Forsyth,4.0,-80.224501,36.11094,1,2024
442,2024-01-29,Leggett,PM2.5,Edgecombe,8.0,-77.5843,35.988278,1,2024
443,2024-01-29,Mendenhall School,PM2.5,Guilford,0.0,-79.802314,36.1090060008986,1,2024
444,2024-01-29,Millbrook School,Ozone,Wake,31.0,-78.574167,35.856111,1,2024
445,2024-01-29,Millbrook School,PM2.5,Wake,6.0,-78.574167,35.856111,1,2024
446,2024-01-29,Pitt Agri. Center,PM2.5,Pitt,4.0,-77.360126,35.6412760008938,1,2024
447,2024-01-29,Rockwell,Ozone,Rowan,33.0,-80.395039,35.551868,1,2024
448,2024-01-29,Rockwell,PM2.5,Rowan,2.0,-80.395039,35.551868,1,2024
449,2024-01-29,West Johnston Co.,PM2.5,Johnston,12.0,-78.4622,35.59095,1,2024
450,2024-01-30,Bryson City,PM2.5,Swain,9.0,-83.442133,35.434767,1,2024
451,2024-01-30,Castle Hayne,PM2.5,New Hanover,24.0,-77.838611,34.364167,1,2024
452,2024-01-30,Clemmons Middle,PM2.5,Forsyth,27.0,-80.341962,36.026612,1,2024
453,2024-01-30,Durham Armory,PM2.5,Durham,49.0,-78.904037,36.0329550008979,1,2024
454,2024-01-30,Garinger High School,Ozone,Mecklenburg,31.0,-80.785683,35.2401000008895,1,2024
455,2024-01-30,Garinger High School,PM2.5,Mecklenburg,20.0,-80.785683,35.2401000008895,1,2024
456,2024-01-30,Hattie Avenue,PM2.5,Forsyth,28.0,-80.224501,36.11094,1,2024
457,2024-01-30,Leggett,PM2.5,Edgecombe,20.0,-77.5843,35.988278,1,2024
458,2024-01-30,Mendenhall School,PM2.5,Guilford,19.0,-79.802314,36.1090060008986,1,2024
459,2024-01-30,Millbrook School,Ozone,Wake,29.0,-78.574167,35.856111,1,2024
460,2024-01-30,Millbrook School,PM2.5,Wake,24.5,-78.574167,35.856111,1,2024
461,2024-01-30,Pitt Agri. Center,PM2.5,Pitt,22.0,-77.360126,35.6412760008938,1,2024
462,2024-01-30,Rockwell,Ozone,Rowan,31.0,-80.395039,35.551868,1,2024
463,2024-01-30,Rockwell,PM2.5,Rowan,24.0,-80.395039,35.551868,1,2024
464,2024-01-30,West Johnston Co.,PM2.5,Johnston,23.0,-78.4622,35.59095,1,2024
465,2024-01-31,Bryson City,PM2.5,Swain,12.0,-83.442133,35.434767,1,2024
466,2024-01-31,Castle Hayne,PM2.5,New Hanover,31.5,-77.838611,34.364167,1,2024
467,2024-01-31,Clemmons Middle,PM2.5,Forsyth,32.0,-80.341962,36.026612,1,2024
468,2024-01-31,Durham Armory,PM2.5,Durham,53.0,-78.904037,36.0329550008979,1,2024
469,2024-01-31,Frying Pan Mountain,PM2.5,Haywood,4.0,-82.7925,35.379167,1,2024
470,2024-01-31,Garinger High School,Ozone,Mecklenburg,28.0,-80.785683,35.2401000008895,1,2024
471,2024-01-31,Garinger High School,PM2.5,Mecklenburg,34.0,-80.785683,35.2401000008895,1,2024
472,2024-01-31,Hattie Avenue,PM2.5,Forsyth,34.0,-80.224501,36.11094,1,2024
473,2024-01-31,Leggett,PM2.5,Edgecombe,21.0,-77.5843,35.988278,1,2024
474,2024-01-31,Linville Falls,PM2.5,Avery,12.0,-81.933072,35.972347,1,2024
475,2024-01-31,Mendenhall School,PM2.5,Guilford,35.0,-79.802314,36.1090060008986,1,2024
476,2024-01-31,Millbrook School,Ozone,Wake,24.0,-78.574167,35.856111,1,2024
477,2024-01-31,Millbrook School,PM2.5,Wake,26.5,-78.574167,35.856111,1,2024
478,2024-01-31,Old High School,PM2.5,Swain,14.0,-83.310242,35.498711,1,2024
479,2024-01-31,Pitt Agri. Center,PM2.5,Pitt,22.0,-77.360126,35.6412760008938,1,2024
480,2024-01-31,Rockwell,Ozone,Rowan,25.0,-80.395039,35.551868,1,2024
481,2024-01-31,Rockwell,PM2.5,Rowan,34.0,-80.395039,35.551868,1,2024
482,2024-01-31,West Johnston Co.,PM2.5,Johnston,27.0,-78.4622,35.59095,1,2024
483,2024-02-01,Bryson City,PM2.5,Swain,15.0,-83.442133,35.434767,2,2024
484,2024-02-01,Castle Hayne,PM2.5,New Hanover,42.0,-77.838611,34.364167,2,2024
485,2024-02-01,Clemmons Middle,PM2.5,Forsyth,27.0,-80.341962,36.026612,2,2024
486,2024-02-01,Durham Armory,PM2.5,Durham,54.0,-78.904037,36.0329550008979,2,2024
487,2024-02-01,Garinger High School,Ozone,Mecklenburg,30.0,-80.785683,35.2401000008895,2,2024
488,2024-02-01,Garinger High School,PM2.5,Mecklenburg,39.0,-80.785683,35.2401000008895,2,2024
489,2024-02-01,Hattie Avenue,PM2.5,Forsyth,28.0,-80.224501,36.11094,2,2024
490,2024-02-01,Leggett,PM2.5,Edgecombe,30.0,-77.5843,35.988278,2,2024
491,2024-02-01,Mendenhall School,PM2.5,Guilford,28.0,-79.802314,36.1090060008986,2,2024
492,2024-02-01,Millbrook School,Ozone,Wake,25.0,-78.574167,35.856111,2,2024
493,2024-02-01,Millbrook School,PM2.5,Wake,33.0,-78.574167,35.856111,2,2024
494,2024-02-01,Pitt Agri. Center,PM2.5,Pitt,39.0,-77.360126,35.6412760008938,2,2024
495,2024-02-01,Rockwell,Ozone,Rowan,26.0,-80.395039,35.551868,2,2024
496,2024-02-01,Rockwell,PM2.5,Rowan,39.0,-80.395039,35.551868,2,2024
497,2024-02-01,West Johnston Co.,PM2.5,Johnston,53.0,-78.4622,35.59095,2,2024
498,2024-02-02,Bryson City,PM2.5,Swain,41.0,-83.442133,35.434767,2,2024
499,2024-02-02,Castle Hayne,PM2.5,New Hanover,52.5,-77.838611,34.364167,2,2024
500,2024-02-02,Clemmons Middle,PM2.5,Forsyth,41.0,-80.341962,36.026612,2,2024
501,2024-02-02,Durham Armory,PM2.5,Durham,56.0,-78.904037,36.0329550008979,2,2024
502,2024-02-02,Garinger High School,Ozone,Mecklenburg,37.0,-80.785683,35.2401000008895,2,2024
503,2024-02-02,Garinger High School,PM2.5,Mecklenburg,39.0,-80.785683,35.2401000008895,2,2024
504,2024-02-02,Hattie Avenue,PM2.5,Forsyth,40.0,-80.224501,36.11094,2,2024
505,2024-02-02,Leggett,PM2.5,Edgecombe,31.0,-77.5843,35.988278,2,2024
506,2024-02-02,Mendenhall School,PM2.5,Guilford,35.0,-79.802314,36.1090060008986,2,2024
507,2024-02-02,Millbrook School,Ozone,Wake,35.0,-78.574167,35.856111,2,2024
508,2024-02-02,Millbrook School,PM2.5,Wake,32.0,-78.574167,35.856111,2,2024
509,2024-02-02,Pitt Agri. Center,PM2.5,Pitt,40.0,-77.360126,35.6412760008938,2,2024
510,2024-02-02,Rockwell,Ozone,Rowan,37.0,-80.395039,35.551868,2,2024
511,2024-02-02,Rockwell,PM2.5,Rowan,38.0,-80.395039,35.551868,2,2024
512,2024-02-02,West Johnston Co.,PM2.5,Johnston,41.0,-78.4622,35.59095,2,2024
513,2024-02-03,Bryson City,PM2.5,Swain,53.0,-83.442133,35.434767,2,2024
514,2024-02-03,Castle Hayne,PM2.5,New Hanover,28.5,-77.838611,34.364167,2,2024
515,2024-02-03,Clemmons Middle,PM2.5,Forsyth,29.0,-80.341962,36.026612,2,2024
516,2024-02-03,Durham Armory,PM2.5,Durham,55.0,-78.904037,36.0329550008979,2,2024
517,2024-02-03,Frying Pan Mountain,PM2.5,Haywood,19.0,-82.7925,35.379167,2,2024
518,2024-02-03,Garinger High School,Ozone,Mecklenburg,29.0,-80.785683,35.2401000008895,2,2024
519,2024-02-03,Garinger High School,PM2.5,Mecklenburg,35.0,-80.785683,35.2401000008895,2,2024
520,2024-02-03,Hattie Avenue,PM2.5,Forsyth,29.5,-80.224501,36.11094,2,2024
521,2024-02-03,Leggett,PM2.5,Edgecombe,4.0,-77.5843,35.988278,2,2024
522,2024-02-03,Linville Falls,PM2.5,Avery,26.0,-81.933072,35.972347,2,2024
523,2024-02-03,Millbrook School,Ozone,Wake,26.0,-78.574167,35.856111,2,2024
524,2024-02-03,Millbrook School,PM2.5,Wake,25.0,-78.574167,35.856111,2,2024
525,2024-02-03,Old High School,PM2.5,Swain,33.0,-83.310242,35.498711,2,2024
526,2024-02-03,Pitt Agri. Center,PM2.5,Pitt,12.0,-77.360126,35.6412760008938,2,2024
527,2024-02-03,Rockwell,Ozone,Rowan,28.0,-80.395039,35.551868,2,2024
528,2024-02-03,Rockwell,PM2.5,Rowan,30.0,-80.395039,35.551868,2,2024
529,2024-02-03,West Johnston Co.,PM2.5,Johnston,41.0,-78.4622,35.59095,2,2024
530,2024-02-04,Bryson City,PM2.5,Swain,23.0,-83.442133,35.434767,2,2024
531,2024-02-04,Castle Hayne,PM2.5,New Hanover,43.5,-77.838611,34.364167,2,2024
532,2024-02-04,Clemmons Middle,PM2.5,Forsyth,43.0,-80.341962,36.026612,2,2024
533,2024-02-04,Durham Armory,PM2.5,Durham,54.0,-78.904037,36.0329550008979,2,2024
534,2024-02-04,Garinger High School,Ozone,Mecklenburg,33.0,-80.785683,35.2401000008895,2,2024
535,2024-02-04,Garinger High School,PM2.5,Mecklenburg,40.0,-80.785683,35.2401000008895,2,2024
536,2024-02-04,Hattie Avenue,PM2.5,Forsyth,37.0,-80.224501,36.11094,2,2024
537,2024-02-04,Leggett,PM2.5,Edgecombe,27.0,-77.5843,35.988278,2,2024
538,2024-02-04,Millbrook School,Ozone,Wake,32.0,-78.574167,35.856111,2,2024
539,2024-02-04,Millbrook School,PM2.5,Wake,37.0,-78.574167,35.856111,2,2024
540,2024-02-04,Pitt Agri. Center,PM2.5,Pitt,22.0,-77.360126,35.6412760008938,2,2024
541,2024-02-04,Rockwell,Ozone,Rowan,33.0,-80.395039,35.551868,2,2024
542,2024-02-04,Rockwell,PM2.5,Rowan,54.0,-80.395039,35.551868,2,2024
543,2024-02-04,West Johnston Co.,PM2.5,Johnston,33.0,-78.4622,35.59095,2,2024
544,2024-02-05,Bryson City,PM2.5,Swain,18.0,-83.442133,35.434767,2,2024
545,2024-02-05,Castle Hayne,PM2.5,New Hanover,51.0,-77.838611,34.364167,2,2024
546,2024-02-05,Clemmons Middle,PM2.5,Forsyth,31.0,-80.341962,36.026612,2,2024
547,2024-02-05,Durham Armory,PM2.5,Durham,53.0,-78.904037,36.0329550008979,2,2024
548,2024-02-05,Garinger High School,Ozone,Mecklenburg,37.0,-80.785683,35.2401000008895,2,2024
549,2024-02-05,Garinger High School,PM2.5,Mecklenburg,33.0,-80.785683,35.2401000008895,2,2024
550,2024-02-05,Hattie Avenue,PM2.5,Forsyth,27.0,-80.224501,36.11094,2,2024
551,2024-02-05,Leggett,PM2.5,Edgecombe,27.0,-77.5843,35.988278,2,2024
552,2024-02-05,Millbrook School,Ozone,Wake,39.0,-78.574167,35.856111,2,2024
553,2024-02-05,Millbrook School,PM2.5,Wake,30.0,-78.574167,35.856111,2,2024
554,2024-02-05,Pitt Agri. Center,PM2.5,Pitt,25.0,-77.360126,35.6412760008938,2,2024
555,2024-02-05,Rockwell,Ozone,Rowan,37.0,-80.395039,35.551868,2,2024
556,2024-02-05,Rockwell,PM2.5,Rowan,29.0,-80.395039,35.551868,2,2024
557,2024-02-05,West Johnston Co.,PM2.5,Johnston,22.0,-78.4622,35.59095,2,2024
558,2024-02-06,Bryson City,PM2.5,Swain,19.0,-83.442133,35.434767,2,2024
559,2024-02-06,Castle Hayne,PM2.5,New Hanover,24.0,-77.838611,34.364167,2,2024
560,2024-02-06,Clemmons Middle,PM2.5,Forsyth,31.5,-80.341962,36.026612,2,2024
561,2024-02-06,Durham Armory,PM2.5,Durham,54.0,-78.904037,36.0329550008979,2,2024
562,2024-02-06,Frying Pan Mountain,PM2.5,Haywood,14.0,-82.7925,35.379167,2,2024
563,2024-02-06,Garinger High School,Ozone,Mecklenburg,32.0,-80.785683,35.2401000008895,2,2024
564,2024-02-06,Garinger High School,PM2.5,Mecklenburg,36.0,-80.785683,35.2401000008895,2,2024
565,2024-02-06,Hattie Avenue,PM2.5,Forsyth,33.5,-80.224501,36.11094,2,2024
566,2024-02-06,Leggett,PM2.5,Edgecombe,19.0,-77.5843,35.988278,2,2024
567,2024-02-06,Linville Falls,PM2.5,Avery,22.0,-81.933072,35.972347,2,2024
568,2024-02-06,Mendenhall School,PM2.5,Guilford,32.0,-79.802314,36.1090060008986,2,2024
569,2024-02-06,Millbrook School,Ozone,Wake,36.0,-78.574167,35.856111,2,2024
570,2024-02-06,Millbrook School,PM2.5,Wake,26.0,-78.574167,35.856111,2,2024
571,2024-02-06,Old High School,PM2.5,Swain,15.0,-83.310242,35.498711,2,2024
